FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230903;0700;29;;;
230903;0800;27;;;
230903;0900;29;;;
230903;1000;25;;;
230903;1100;24;;;
230903;1200;15;;;
230903;1300;16;;;
230903;1400;12;;;
230903;1500;12;;;
230903;1600;10;;;
230903;1700;9;;;
230903;1800;8;;;
230903;1900;9;;;
230903;2000;7;;;
230903;2100;9;;;
230903;2200;10;;;
230903;2300;10;;;
230904;0000;15;;;
230904;0100;12;;;
230904;0200;10;;;
230904;0300;10;;;
230904;0400;8;;;
230904;0500;11;;;
230904;0600;11;;;
230904;0700;15;;;
230904;0800;17;;;
230904;0900;14;;;
230904;1000;12;;;
230904;1100;19;;;
230904;1200;5;;;
230904;1300;11;;;
230904;1400;14;;;
230904;1500;16;;;
230904;1600;15;;;
230904;1700;16;;;
230904;1800;15;;;
230904;1900;17;;;
230904;2000;25;;;
230904;2100;18;;;
230904;2200;16;;;
230904;2300;21;;;
230905;0000;22;;;
230905;0100;19;;;
230905;0200;24;;;
230905;0300;26;;;
230905;0400;27;;;
230905;0500;30;;;
230905;0600;31;;;
230905;0700;32;;;
230905;0800;36;;;
230905;0900;36;;;
230905;1000;42;;;
230905;1100;46;;;
230905;1200;42;;;
230905;1300;49;;;
230905;1400;62;;;
230905;1500;66;;;
230905;1600;70;;;
230905;1700;62;;;
230905;1800;53;;;
230905;1900;44;;;
230905;2000;49;;;
230905;2100;40;;;
230905;2200;44;;;
230905;2300;40;;;
230906;0000;44;;;
230906;0100;43;;;
230906;0200;36;;;
230906;0300;34;;;
230906;0400;28;;;
230906;0500;25;;;
230906;0600;14;;;
230906;0700;14;;;
230906;0800;17;;;
230906;0900;15;;;
230906;1000;24;;;
230906;1100;25;;;
230906;1200;40;;;
230906;1300;30;;;
230906;1400;23;;;
230906;1500;13;;;
230906;1600;7;;;
230906;1700;1;;;
230906;1800;4;;;
230906;1900;6;;;
230906;2000;4;;;
230906;2100;4;;;
230906;2200;9;;;
230906;2300;9;;;
230907;0000;13;;;
230907;0100;8;;;
230907;0200;6;;;
230907;0300;11;;;
230907;0400;7;;;
230907;0500;4;;;
230907;0600;5;;;
230907;0700;6;;;
230907;0800;13;;;
230907;0900;9;;;
230907;1000;6;;;
230907;1100;12;;;
230907;1200;14;;;
230907;1300;23;;;
230907;1400;22;;;
230907;1500;17;;;
230907;1600;13;;;
230907;1700;13;;;
230907;1800;17;;;
230907;1900;9;;;
230907;2000;11;;;
230907;2100;8;;;
230907;2200;8;;;
230907;2300;15;;;
230908;0000;18;;;
230908;0100;15;;;
230908;0200;15;;;
230908;0300;12;;;
230908;0400;12;;;
230908;0500;13;;;
230908;0600;15;;;
230908;0700;14;;;
230908;0800;19;;;
230908;0900;17;;;
230908;1000;23;;;
230908;1100;27;;;
230908;1200;9;;;
230908;1300;11;;;
230908;1400;15;;;
230908;1500;13;;;
230908;1600;13;;;
230908;1700;16;;;
230908;1800;15;;;
230908;1900;17;;;
230908;2000;16;;;
230908;2100;22;;;
230908;2200;22;;;
230908;2300;25;;;
230909;0000;21;;;
230909;0100;18;;;
230909;0200;27;;;
230909;0300;30;;;
230909;0400;27;;;
230909;0500;38;;;
230909;0600;43;;;
230909;0700;28;;;
230909;0800;21;;;
230909;0900;19;;;
230909;1000;22;;;
230909;1100;20;;;
230909;1200;21;;;
230909;1300;13;;;
230909;1400;16;;;
230909;1500;12;;;
230909;1600;11;;;
230909;1700;10;;;
230909;1800;15;;;
230909;1900;20;;;
230909;2000;11;;;
230909;2100;14;;;
230909;2200;14;;;
230909;2300;16;;;
230910;0000;21;;;
230910;0100;22;;;
230910;0200;23;;;
230910;0300;29;;;
230910;0400;30;;;
230910;0500;47;;;
230910;0600;40;;;
230910;0700;35;;;
230910;0800;29;;;
230910;0900;26;;;
230910;1000;28;;;
230910;1100;35;;;
230910;1200;31;;;
230910;1300;39;;;
230910;1400;39;;;
230910;1500;35;;;
230910;1600;42;;;
230910;1700;39;;;
230910;1800;41;;;
230910;1900;47;;;
230910;2000;39;;;
230910;2100;33;;;
230910;2200;23;;;
230910;2300;7;;;
230911;0000;5;;;
230911;0100;3;;;
230911;0200;3;;;
230911;0300;2;;;
230911;0400;1;;;
230911;0500;6;;;
230911;0600;24;;;
230911;0700;1;;;
230911;0800;1;;;
230911;0900;4;;;
230911;1000;8;;;
230911;1100;6;;;
230911;1200;4;;;
230911;1300;3;;;
230911;1400;6;;;
230911;1500;7;;;
230911;1600;5;;;
230911;1700;4;;;
230911;1800;5;;;
230911;1900;8;;;
230911;2000;5;;;
230911;2100;8;;;
230911;2200;22;;;
230911;2300;13;;;
230912;0000;8;;;
230912;0100;6;;;
230912;0200;6;;;
230912;0300;5;;;
230912;0400;6;;;
230912;0500;10;;;
230912;0600;10;;;
230912;0700;10;;;
230912;0800;11;;;
230912;0900;11;;;
230912;1000;12;;;
230912;1100;10;;;
230912;1200;6;;;
230912;1300;11;;;
230912;1400;11;;;
230912;1500;15;;;
230912;1600;15;;;
230912;1700;8;;;
230912;1800;8;;;
230912;1900;6;;;
230912;2000;12;;;
230912;2100;13;;;
230912;2200;10;;;
230912;2300;7;;;
230913;0000;10;;;
230913;0100;12;;;
230913;0200;8;;;
230913;0300;6;;;
230913;0400;9;;;
230913;0500;14;;;
230913;0600;27;;;
230913;0700;33;;;
230913;0800;19;;;
230913;0900;20;;;
230913;1000;21;;;
230913;1100;15;;;
230913;1200;24;;;
230913;1300;19;;;
230913;1400;23;;;
230913;1500;20;;;
230913;1600;21;;;
230913;1700;15;;;
230913;1800;20;;;
230913;1900;12;;;
230913;2000;14;;;
230913;2100;19;;;
230913;2200;19;;;
230913;2300;26;;;
230914;0000;24;;;
230914;0100;25;;;
230914;0200;30;;;
230914;0300;24;;;
230914;0400;19;;;
230914;0500;21;;;
230914;0600;27;;;
230914;0700;28;;;
230914;0800;35;;;
230914;0900;30;;;
230914;1000;36;;;
230914;1100;31;;;
230914;1200;37;;;
230914;1300;43;;;
230914;1400;20;;;
230914;1500;14;;;
230914;1600;12;;;
230914;1700;14;;;
230914;1800;12;;;
230914;1900;18;;;
230914;2000;29;;;
230914;2100;30;;;
230914;2200;28;;;
230914;2300;40;;;
230915;0000;44;;;
230915;0100;42;;;
230915;0200;36;;;
230915;0300;32;;;
230915;0400;28;;;
230915;0500;26;;;
230915;0600;27;;;
230915;0700;40;;;
230915;0800;39;;;
230915;0900;45;;;
230915;1000;37;;;
230915;1100;25;;;
230915;1200;22;;;
230915;1300;22;;;
230915;1400;27;;;
230915;1500;18;;;
230915;1600;14;;;
230915;1700;10;;;
230915;1800;9;;;
230915;1900;13;;;
230915;2000;10;;;
230915;2100;7;;;
230915;2200;7;;;
230915;2300;4;;;
230916;0000;16;;;
230916;0100;7;;;
230916;0200;5;;;
230916;0300;7;;;
230916;0400;9;;;
230916;0500;7;;;
230916;0600;14;;;
230916;0700;17;;;
230916;0800;3;;;
230916;0900;9;;;
230916;1000;11;;;
230916;1100;7;;;
230916;1200;5;;;
230916;1300;8;;;
230916;1400;7;;;
230916;1500;2;;;
230916;1600;1;;;
230916;1700;2;;;
230916;1800;1;;;
230916;1900;1;;;
230916;2000;1;;;
230916;2100;4;;;
230916;2200;6;;;
230916;2300;4;;;
230917;0000;12;;;
230917;0100;9;;;
230917;0200;7;;;
230917;0300;7;;;
230917;0400;12;;;
230917;0500;8;;;
230917;0600;7;;;
230917;0700;4;;;
230917;0800;4;;;
230917;0900;7;;;
230917;1000;5;;;
230917;1100;3;;;
230917;1200;6;;;
230917;1300;8;;;
230917;1400;14;;;
230917;1500;16;;;
230917;1600;17;;;
230917;1700;15;;;
230917;1800;6;;;
230917;1900;8;;;
230917;2000;30;;;
230917;2100;28;;;
230917;2200;39;;;
230917;2300;38;;;
230918;0000;33;;;
230918;0100;23;;;
230918;0200;20;;;
230918;0300;15;;;
230918;0400;19;;;
230918;0500;21;;;
230918;0600;23;;;
230918;0700;28;;;
230918;0800;32;;;
230918;0900;31;;;
230918;1000;28;;;
230918;1100;27;;;
230918;1200;32;;;
230918;1300;32;;;
230918;1400;49;;;
230918;1500;52;;;
230918;1600;45;;;
230918;1700;29;;;
230918;1800;27;;;
230918;1900;25;;;
230918;2000;26;;;
230918;2100;39;;;
230918;2200;49;;;
230918;2300;46;;;
230919;0000;47;;;
230919;0100;41;;;
230919;0200;33;;;
230919;0300;39;;;
230919;0400;51;;;
230919;0500;44;;;
230919;0600;32;;;
230919;0700;41;;;
230919;0800;43;;;
230919;0900;60;;;
230919;1000;52;;;
230919;1100;52;;;
230919;1200;42;;;
230919;1300;38;;;
230919;1400;40;;;
230919;1500;31;;;
230919;1600;14;;;
230919;1700;14;;;
230919;1800;14;;;
230919;1900;27;;;
230919;2000;25;;;
230919;2100;42;;;
230919;2200;53;;;
230919;2300;41;;;
230920;0000;53;;;
230920;0100;55;;;
230920;0200;47;;;
230920;0300;47;;;
230920;0400;47;;;
230920;0500;42;;;
230920;0600;30;;;
230920;0700;23;;;
230920;0800;17;;;
230920;0900;18;;;
230920;1000;20;;;
230920;1100;19;;;
230920;1200;13;;;
230920;1300;15;;;
230920;1400;12;;;
230920;1500;12;;;
230920;1600;12;;;
230920;1700;9;;;
230920;1800;9;;;
230920;1900;9;;;
230920;2000;11;;;
230920;2100;9;;;
230920;2200;9;;;
230920;2300;6;;;
230921;0000;7;;;
230921;0100;9;;;
230921;0200;9;;;
230921;0300;7;;;
230921;0400;8;;;
230921;0500;13;;;
230921;0600;17;;;
230921;0700;14;;;
230921;0800;17;;;
230921;0900;20;;;
230921;1000;23;;;
230921;1100;31;;;
230921;1200;29;;;
230921;1300;25;;;
230921;1400;18;;;
230921;1500;13;;;
230921;1600;12;;;
230921;1700;10;;;
230921;1800;10;;;
230921;1900;7;;;
230921;2000;7;;;
230921;2100;6;;;
230921;2200;5;;;
230921;2300;11;;;
230922;0000;8;;;
230922;0100;8;;;
230922;0200;13;;;
230922;0300;8;;;
230922;0400;13;;;
230922;0500;12;;;
230922;0600;9;;;
230922;0700;13;;;
230922;0800;14;;;
230922;0900;15;;;
230922;1000;16;;;
230922;1100;18;;;
230922;1200;22;;;
230922;1300;23;;;
230922;1400;23;;;
230922;1500;28;;;
230922;1600;15;;;
230922;1700;16;;;
230922;1800;13;;;
230922;1900;13;;;
230922;2000;17;;;
230922;2100;17;;;
230922;2200;19;;;
230922;2300;14;;;
230923;0000;24;;;
230923;0100;22;;;
230923;0200;20;;;
230923;0300;21;;;
230923;0400;20;;;
230923;0500;29;;;
230923;0600;29;;;
230923;0700;38;;;
230923;0800;34;;;
230923;0900;38;;;
230923;1000;38;;;
230923;1100;40;;;
230923;1200;44;;;
230923;1300;39;;;
230923;1400;48;;;
230923;1500;37;;;
230923;1600;33;;;
230923;1700;19;;;
230923;1800;15;;;
230923;1900;16;;;
230923;2000;13;;;
230923;2100;11;;;
230923;2200;8;;;
230923;2300;9;;;
230924;0000;8;;;
230924;0100;12;;;
230924;0200;15;;;
230924;0300;19;;;
230924;0400;13;;;
230924;0500;17;;;
230924;0600;17;;;
230924;0700;20;;;
230924;0800;24;;;
230924;0900;27;;;
230924;1000;25;;;
230924;1100;36;;;
230924;1200;34;;;
230924;1300;37;;;
230924;1400;39;;;
230924;1500;29;;;
230924;1600;13;;;
230924;1700;13;;;
230924;1800;14;;;
230924;1900;20;;;
230924;2000;23;;;
230924;2100;20;;;
230924;2200;20;;;
230924;2300;27;;;
230925;0000;24;;;
230925;0100;31;;;
230925;0200;29;;;
230925;0300;30;;;
230925;0400;28;;;
230925;0500;20;;;
230925;0600;12;;;
230925;0700;20;;;
230925;0800;19;;;
230925;0900;22;;;
230925;1000;12;;;
230925;1100;10;;;
230925;1200;9;;;
230925;1300;11;;;
230925;1400;8;;;
230925;1500;10;;;
230925;1600;8;;;
230925;1700;5;;;
230925;1800;2;;;
230925;1900;1;;;
230925;2000;1;;;
230925;2100;1;;;
230925;2200;2;;;
230925;2300;5;;;
230926;0000;4;;;
230926;0100;3;;;
230926;0200;4;;;
230926;0300;3;;;
230926;0400;4;;;
230926;0500;4;;;
230926;0600;2;;;
230926;0700;10;;;
230926;0800;7;;;
230926;0900;7;;;
230926;1000;13;;;
230926;1100;9;;;
230926;1200;5;;;
230926;1300;5;;;
230926;1400;7;;;
230926;1500;6;;;
230926;1600;5;;;
230926;1700;5;;;
230926;1800;5;;;
230926;1900;8;;;
230926;2000;6;;;
230926;2100;10;;;
230926;2200;14;;;
230926;2300;16;;;
230927;0000;17;;;
230927;0100;11;;;
230927;0200;17;;;
230927;0300;22;;;
230927;0400;15;;;
230927;0500;15;;;
230927;0600;17;;;
230927;0700;31;;;
230927;0800;26;;;
230927;0900;15;;;
230927;1000;20;;;
230927;1100;14;;;
230927;1200;21;;;
230927;1300;27;;;
230927;1400;15;;;
230927;1500;11;;;
230927;1600;6;;;
230927;1700;6;;;
230927;1800;10;;;
230927;1900;12;;;
230927;2000;13;;;
230927;2100;11;;;
230927;2200;15;;;
230927;2300;11;;;
230928;0000;15;;;
230928;0100;10;;;
230928;0200;15;;;
230928;0300;11;;;
230928;0400;24;;;
230928;0500;27;;;
230928;0600;23;;;
230928;0700;30;;;
230928;0800;27;;;
230928;0900;21;;;
230928;1000;23;;;
230928;1100;32;;;
230928;1200;21;;;
230928;1300;17;;;
230928;1400;13;;;
230928;1500;11;;;
230928;1600;11;;;
230928;1700;11;;;
230928;1800;13;;;
230928;1900;10;;;
230928;2000;7;;;
230928;2100;12;;;
230928;2200;12;;;
230928;2300;19;;;
230929;0000;21;;;
230929;0100;17;;;
230929;0200;21;;;
230929;0300;27;;;
230929;0400;30;;;
230929;0500;31;;;
230929;0600;37;;;
230929;0700;35;;;
230929;0800;28;;;
230929;0900;29;;;
230929;1000;30;;;
230929;1100;29;;;
230929;1200;24;;;
230929;1300;28;;;
230929;1400;28;;;
230929;1500;21;;;
230929;1600;17;;;
230929;1700;18;;;
230929;1800;16;;;
230929;1900;16;;;
230929;2000;18;;;
230929;2100;16;;;
230929;2200;23;;;
230929;2300;20;;;
230930;0000;20;;;
230930;0100;20;;;
230930;0200;29;;;
230930;0300;32;;;
230930;0400;34;;;
230930;0500;28;;;
230930;0600;27;;;
230930;0700;39;;;
230930;0800;38;;;
230930;0900;38;;;
230930;1000;32;;;
230930;1100;31;;;
230930;1200;24;;;
230930;1300;21;;;
230930;1400;15;;;
230930;1500;16;;;
230930;1600;16;;;
230930;1700;14;;;
230930;1800;11;;;
230930;1900;15;;;
230930;2000;15;;;
230930;2100;17;;;
230930;2200;14;;;
230930;2300;22;;;
231001;0000;17;;;
231001;0100;11;;;
231001;0200;16;;;
231001;0300;19;;;
231001;0400;16;;;
231001;0500;22;;;
231001;0600;20;;;
231001;0700;22;;;
231001;0800;27;;;
231001;0900;22;;;
231001;1000;22;;;
231001;1100;15;;;
231001;1200;9;;;
231001;1300;15;;;
231001;1400;17;;;
231001;1500;8;;;
231001;1600;10;;;
231001;1700;10;;;
231001;1800;14;;;
231001;1900;10;;;
231001;2000;13;;;
231001;2100;21;;;
231001;2200;13;;;
231001;2300;12;;;
231002;0000;19;;;
231002;0100;10;;;
231002;0200;10;;;
231002;0300;8;;;
231002;0400;7;;;
231002;0500;5;;;
231002;0600;8;;;
231002;0700;6;;;
231002;0800;4;;;
231002;0900;8;;;
231002;1000;6;;;
231002;1100;5;;;
231002;1200;8;;;
231002;1300;7;;;
231002;1400;13;;;
231002;1500;12;;;
231002;1600;9;;;
231002;1700;7;;;
231002;1800;5;;;
231002;1900;8;;;
231002;2000;10;;;
231002;2100;7;;;
231002;2200;13;;;
231002;2300;9;;;
231003;0000;5;;;
231003;0100;10;;;
231003;0200;7;;;
231003;0300;5;;;
231003;0400;4;;;
231003;0500;7;;;
231003;0600;6;;;
231003;0700;5;;;
231003;0800;5;;;
231003;0900;10;;;
231003;1000;11;;;
231003;1100;9;;;
231003;1200;7;;;
231003;1300;8;;;
231003;1400;10;;;
231003;1500;13;;;
231003;1600;11;;;
231003;1700;8;;;
231003;1800;7;;;
231003;1900;6;;;
231003;2000;6;;;
231003;2100;13;;;
231003;2200;8;;;
231003;2300;8;;;
231004;0000;7;;;
231004;0100;6;;;
231004;0200;6;;;
231004;0300;7;;;
231004;0400;8;;;
231004;0500;7;;;
231004;0600;21;;;
231004;0700;18;;;
231004;0800;21;;;
231004;0900;19;;;
231004;1000;22;;;
231004;1100;14;;;
231004;1200;20;;;
231004;1300;12;;;
231004;1400;9;;;
231004;1500;10;;;
231004;1600;11;;;
231004;1700;8;;;
231004;1800;7;;;
231004;1900;9;;;
231004;2000;7;;;
231004;2100;6;;;
231004;2200;7;;;
231004;2300;7;;;
231005;0000;9;;;
231005;0100;7;;;
231005;0200;9;;;
231005;0300;7;;;
231005;0400;10;;;
231005;0500;11;;;
231005;0600;13;;;
231005;0700;27;;;
231005;0800;18;;;
231005;0900;17;;;
231005;1000;12;;;
231005;1100;18;;;
231005;1200;16;;;
231005;1300;14;;;
231005;1400;9;;;
231005;1500;7;;;
231005;1600;4;;;
231005;1700;9;;;
231005;1800;7;;;
231005;1900;9;;;
231005;2000;8;;;
231005;2100;9;;;
231005;2200;11;;;
231005;2300;12;;;
231006;0000;9;;;
231006;0100;9;;;
231006;0200;6;;;
231006;0300;4;;;
231006;0400;7;;;
231006;0500;7;;;
231006;0600;7;;;
231006;0700;7;;;
231006;0800;21;;;
231006;0900;33;;;
231006;1000;74;;;
231006;1100;69;;;
231006;1200;53;;;
231006;1300;16;;;
231006;1400;15;;;
231006;1500;8;;;
231006;1600;6;;;
231006;1700;6;;;
231006;1800;7;;;
231006;1900;8;;;
231006;2000;7;;;
231006;2100;23;;;
231006;2200;17;;;
231006;2300;15;;;
231007;0000;12;;;
231007;0100;13;;;
231007;0200;15;;;
231007;0300;48;;;
231007;0400;59;;;
231007;0500;49;;;
231007;0600;40;;;
231007;0700;29;;;
231007;0800;27;;;
231007;0900;22;;;
231007;1000;21;;;
231007;1100;26;;;
231007;1200;26;;;
231007;1300;13;;;
231007;1400;12;;;
231007;1500;8;;;
231007;1600;5;;;
231007;1700;9;;;
231007;1800;8;;;
231007;1900;7;;;
231007;2000;6;;;
231007;2100;7;;;
231007;2200;10;;;
231007;2300;11;;;
231008;0000;23;;;
231008;0100;33;;;
231008;0200;21;;;
231008;0300;20;;;
231008;0400;14;;;
231008;0500;24;;;
231008;0600;29;;;
231008;0700;32;;;
231008;0800;26;;;
231008;0900;17;;;
231008;1000;19;;;
231008;1100;22;;;
231008;1200;19;;;
231008;1300;14;;;
231008;1400;14;;;
231008;1500;8;;;
231008;1600;6;;;
231008;1700;7;;;
231008;1800;8;;;
231008;1900;9;;;
231008;2000;7;;;
231008;2100;12;;;
231008;2200;20;;;
231008;2300;12;;;
231009;0000;21;;;
231009;0100;20;;;
231009;0200;20;;;
231009;0300;19;;;
231009;0400;26;;;
231009;0500;28;;;
231009;0600;21;;;
231009;0700;34;;;
231009;0800;25;;;
231009;0900;25;;;
231009;1000;21;;;
231009;1100;18;;;
231009;1200;16;;;
231009;1300;12;;;
231009;1400;8;;;
231009;1500;7;;;
231009;1600;9;;;
231009;1700;10;;;
231009;1800;6;;;
231009;1900;9;;;
231009;2000;10;;;
231009;2100;12;;;
231009;2200;11;;;
231009;2300;11;;;
231010;0000;11;;;
231010;0100;21;;;
231010;0200;34;;;
231010;0300;21;;;
231010;0400;13;;;
231010;0500;14;;;
231010;0600;12;;;
231010;0700;24;;;
231010;0800;25;;;
231010;0900;36;;;
231010;1000;20;;;
231010;1100;12;;;
231010;1200;14;;;
231010;1300;16;;;
231010;1400;14;;;
231010;1500;15;;;
231010;1600;11;;;
231010;1700;10;;;
231010;1800;9;;;
231010;1900;9;;;
231010;2000;10;;;
231010;2100;6;;;
231010;2200;9;;;
231010;2300;8;;;
231011;0000;9;;;
231011;0100;8;;;
231011;0200;6;;;
231011;0300;12;;;
231011;0400;12;;;
231011;0500;13;;;
231011;0600;15;;;
231011;0700;22;;;
231011;0800;20;;;
231011;0900;24;;;
231011;1000;28;;;
231011;1100;26;;;
231011;1200;37;;;
231011;1300;25;;;
231011;1400;14;;;
231011;1500;13;;;
231011;1600;8;;;
231011;1700;11;;;
231011;1800;9;;;
231011;1900;11;;;
231011;2000;8;;;
231011;2100;8;;;
231011;2200;12;;;
231011;2300;17;;;
231012;0000;8;;;
231012;0100;9;;;
231012;0200;9;;;
231012;0300;17;;;
231012;0400;24;;;
231012;0500;16;;;
231012;0600;21;;;
231012;0700;34;;;
231012;0800;36;;;
231012;0900;25;;;
231012;1000;16;;;
231012;1100;22;;;
231012;1200;20;;;
231012;1300;14;;;
231012;1400;15;;;
231012;1500;12;;;
231012;1600;11;;;
231012;1700;9;;;
231012;1800;7;;;
231012;1900;19;;;
231012;2000;11;;;
231012;2100;16;;;
231012;2200;17;;;
231012;2300;19;;;
231013;0000;23;;;
231013;0100;18;;;
231013;0200;15;;;
231013;0300;17;;;
231013;0400;22;;;
231013;0500;21;;;
231013;0600;25;;;
231013;0700;28;;;
231013;0800;34;;;
231013;0900;36;;;
231013;1000;25;;;
231013;1100;23;;;
231013;1200;31;;;
231013;1300;23;;;
231013;1400;12;;;
231013;1500;13;;;
231013;1600;12;;;
231013;1700;17;;;
231013;1800;5;;;
231013;1900;14;;;
231013;2000;12;;;
231013;2100;9;;;
231013;2200;14;;;
231013;2300;13;;;
231014;0000;17;;;
231014;0100;20;;;
231014;0200;19;;;
231014;0300;16;;;
231014;0400;16;;;
231014;0500;21;;;
231014;0600;26;;;
231014;0700;27;;;
231014;0800;23;;;
231014;0900;25;;;
231014;1000;19;;;
231014;1100;26;;;
231014;1200;20;;;
231014;1300;14;;;
231014;1400;10;;;
231014;1500;10;;;
231014;1600;7;;;
231014;1700;7;;;
231014;1800;10;;;
231014;1900;9;;;
231014;2000;6;;;
231014;2100;8;;;
231014;2200;10;;;
231014;2300;10;;;
231015;0000;11;;;
231015;0100;19;;;
231015;0200;18;;;
231015;0300;19;;;
231015;0400;45;;;
231015;0500;37;;;
231015;0600;30;;;
231015;0700;28;;;
231015;0800;22;;;
231015;0900;21;;;
231015;1000;17;;;
231015;1100;14;;;
231015;1200;13;;;
231015;1300;11;;;
231015;1400;10;;;
231015;1500;7;;;
231015;1600;5;;;
231015;1700;4;;;
231015;1800;4;;;
231015;1900;14;;;
231015;2000;8;;;
231015;2100;5;;;
231015;2200;8;;;
231015;2300;12;;;
231016;0000;10;;;
231016;0100;9;;;
231016;0200;9;;;
231016;0300;9;;;
231016;0400;6;;;
231016;0500;11;;;
231016;0600;14;;;
231016;0700;17;;;
231016;0800;10;;;
231016;0900;14;;;
231016;1000;14;;;
231016;1100;17;;;
231016;1200;11;;;
231016;1300;10;;;
231016;1400;10;;;
231016;1500;11;;;
231016;1600;9;;;
231016;1700;7;;;
231016;1800;4;;;
231016;1900;4;;;
231016;2000;9;;;
231016;2100;13;;;
231016;2200;14;;;
231016;2300;9;;;
231017;0000;12;;;
231017;0100;12;;;
231017;0200;13;;;
231017;0300;11;;;
231017;0400;18;;;
231017;0500;18;;;
231017;0600;21;;;
231017;0700;24;;;
231017;0800;23;;;
231017;0900;20;;;
231017;1000;23;;;
231017;1100;22;;;
231017;1200;19;;;
231017;1300;17;;;
231017;1400;11;;;
231017;1500;11;;;
231017;1600;10;;;
231017;1700;12;;;
231017;1800;13;;;
231017;1900;14;;;
231017;2000;13;;;
231017;2100;13;;;
231017;2200;13;;;
231017;2300;9;;;
231018;0000;13;;;
231018;0100;9;;;
231018;0200;13;;;
231018;0300;11;;;
231018;0400;10;;;
231018;0500;9;;;
231018;0600;10;;;
231018;0700;13;;;
231018;0800;11;;;
231018;0900;15;;;
231018;1000;10;;;
231018;1100;15;;;
231018;1200;19;;;
231018;1300;16;;;
231018;1400;13;;;
231018;1500;13;;;
231018;1600;14;;;
231018;1700;13;;;
231018;1800;11;;;
231018;1900;8;;;
231018;2000;9;;;
231018;2100;9;;;
231018;2200;14;;;
231018;2300;10;;;
231019;0000;15;;;
231019;0100;19;;;
231019;0200;18;;;
231019;0300;14;;;
231019;0400;20;;;
231019;0500;23;;;
231019;0600;23;;;
231019;0700;31;;;
231019;0800;33;;;
231019;0900;33;;;
231019;1000;33;;;
231019;1100;26;;;
231019;1200;21;;;
231019;1300;14;;;
231019;1400;13;;;
231019;1500;13;;;
231019;1600;15;;;
231019;1700;10;;;
231019;1800;12;;;
231019;1900;13;;;
231019;2000;17;;;
231019;2100;8;;;
231019;2200;11;;;
231019;2300;12;;;
231020;0000;16;;;
231020;0100;12;;;
231020;0200;14;;;
231020;0300;21;;;
231020;0400;19;;;
231020;0500;24;;;
231020;0600;25;;;
231020;0700;36;;;
231020;0800;27;;;
231020;0900;21;;;
231020;1000;20;;;
231020;1100;37;;;
231020;1200;28;;;
231020;1300;26;;;
231020;1400;23;;;
231020;1500;26;;;
231020;1600;27;;;
231020;1700;16;;;
231020;1800;18;;;
231020;1900;24;;;
231020;2000;28;;;
231020;2100;20;;;
231020;2200;18;;;
231020;2300;14;;;
231021;0000;22;;;
231021;0100;24;;;
231021;0200;23;;;
231021;0300;17;;;
231021;0400;16;;;
231021;0500;17;;;
231021;0600;24;;;
231021;0700;23;;;
231021;0800;30;;;
231021;0900;30;;;
231021;1000;28;;;
231021;1100;36;;;
231021;1200;38;;;
231021;1300;24;;;
231021;1400;26;;;
231021;1500;25;;;
231021;1600;35;;;
231021;1700;32;;;
231021;1800;27;;;
231021;1900;26;;;
231021;2000;28;;;
231021;2100;24;;;
231021;2200;16;;;
231021;2300;17;;;
231022;0000;19;;;
231022;0100;20;;;
231022;0200;30;;;
231022;0300;21;;;
231022;0400;34;;;
231022;0500;32;;;
231022;0600;29;;;
231022;0700;29;;;
231022;0800;30;;;
231022;0900;30;;;
231022;1000;38;;;
231022;1100;29;;;
231022;1200;33;;;
231022;1300;31;;;
231022;1400;27;;;
231022;1500;19;;;
231022;1600;17;;;
231022;1700;18;;;
231022;1800;16;;;
231022;1900;14;;;
231022;2000;14;;;
231022;2100;17;;;
231022;2200;16;;;
231022;2300;25;;;
231023;0000;22;;;
231023;0100;21;;;
231023;0200;18;;;
231023;0300;12;;;
231023;0400;11;;;
231023;0500;8;;;
231023;0600;12;;;
231023;0700;8;;;
231023;0800;5;;;
231023;0900;15;;;
231023;1000;16;;;
231023;1100;15;;;
231023;1200;16;;;
231023;1300;19;;;
231023;1400;21;;;
231023;1500;15;;;
231023;1600;11;;;
231023;1700;15;;;
231023;1800;11;;;
231023;1900;10;;;
231023;2000;10;;;
231023;2100;10;;;
231023;2200;6;;;
231023;2300;10;;;
231024;0000;15;;;
231024;0100;;;;
231024;0200;25;;;
231024;0300;17;;;
231024;0400;20;;;
231024;0500;15;;;
231024;0600;16;;;
231024;0700;18;;;
231024;0800;24;;;
231024;0900;30;;;
231024;1000;26;;;
231024;1100;33;;;
231024;1200;32;;;
231024;1300;24;;;
231024;1400;10;;;
231024;1500;7;;;
231024;1600;;;;
231024;1700;10;;;
231024;1800;7;;;
231024;1900;7;;;
231024;2000;4;;;
231024;2100;8;;;
231024;2200;8;;;
231024;2300;8;;;
231025;0000;17;;;
231025;0100;23;;;
231025;0200;10;;;
231025;0300;8;;;
231025;0400;15;;;
231025;0500;12;;;
231025;0600;12;;;
231025;0700;35;;;
231025;0800;21;;;
231025;0900;23;;;
231025;1000;21;;;
231025;1100;27;;;
231025;1200;12;;;
231025;1300;9;;;
231025;1400;12;;;
231025;1500;12;;;
231025;1600;7;;;
231025;1700;;;;
231025;1800;10;;;
231025;1900;8;;;
231025;2000;9;;;
231025;2100;10;;;
231025;2200;6;;;
231025;2300;15;;;
231026;0000;8;;;
231026;0100;12;;;
231026;0200;13;;;
231026;0300;19;;;
