FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
231017;2000;7;;;
231017;2100;6;;;
231017;2200;11;;;
231017;2300;9;;;
231018;0000;8;;;
231018;0100;7;;;
231018;0200;8;;;
231018;0300;8;;;
231018;0400;9;;;
231018;0500;13;;;
231018;0600;12;;;
231018;0700;15;;;
231018;0800;6;;;
231018;0900;1;;;
231018;1000;9;;;
231018;1100;12;;;
231018;1200;9;;;
231018;1300;9;;;
231018;1400;9;;;
231018;1500;8;;;
231018;1600;12;;;
231018;1700;9;;;
231018;1800;8;;;
231018;1900;5;;;
231018;2000;11;;;
231018;2100;11;;;
231018;2200;12;;;
231018;2300;15;;;
231019;0000;14;;;
231019;0100;10;;;
231019;0200;10;;;
231019;0300;13;;;
231019;0400;11;;;
231019;0500;22;;;
231019;0600;32;;;
231019;0700;33;;;
231019;0800;30;;;
231019;0900;26;;;
231019;1000;24;;;
231019;1100;20;;;
231019;1200;16;;;
231019;1300;14;;;
231019;1400;10;;;
231019;1500;13;;;
231019;1600;13;;;
231019;1700;8;;;
231019;1800;13;;;
231019;1900;12;;;
231019;2000;14;;;
231019;2100;13;;;
231019;2200;9;;;
231019;2300;9;;;
231020;0000;11;;;
231020;0100;13;;;
231020;0200;16;;;
231020;0300;13;;;
231020;0400;14;;;
231020;0500;14;;;
231020;0600;24;;;
231020;0700;28;;;
231020;0800;25;;;
231020;0900;24;;;
231020;1000;26;;;
231020;1100;22;;;
231020;1200;22;;;
231020;1300;21;;;
231020;1400;17;;;
231020;1500;19;;;
231020;1600;14;;;
231020;1700;19;;;
231020;1800;18;;;
231020;1900;21;;;
231020;2000;24;;;
231020;2100;21;;;
231020;2200;20;;;
231020;2300;18;;;
231021;0000;15;;;
231021;0100;22;;;
231021;0200;24;;;
231021;0300;18;;;
231021;0400;13;;;
231021;0500;19;;;
231021;0600;20;;;
231021;0700;19;;;
231021;0800;23;;;
231021;0900;31;;;
231021;1000;27;;;
231021;1100;31;;;
231021;1200;30;;;
231021;1300;27;;;
231021;1400;27;;;
231021;1500;27;;;
231021;1600;20;;;
231021;1700;17;;;
231021;1800;18;;;
231021;1900;25;;;
231021;2000;26;;;
231021;2100;39;;;
231021;2200;20;;;
231021;2300;24;;;
231022;0000;35;;;
231022;0100;22;;;
231022;0200;25;;;
231022;0300;23;;;
231022;0400;24;;;
231022;0500;20;;;
231022;0600;17;;;
231022;0700;17;;;
231022;0800;24;;;
231022;0900;23;;;
231022;1000;27;;;
231022;1100;32;;;
231022;1200;34;;;
231022;1300;27;;;
231022;1400;21;;;
231022;1500;15;;;
231022;1600;17;;;
231022;1700;13;;;
231022;1800;16;;;
231022;1900;21;;;
231022;2000;12;;;
231022;2100;17;;;
231022;2200;13;;;
231022;2300;12;;;
231023;0000;;;;
231023;0100;20;;;
231023;0200;17;;;
231023;0300;8;;;
231023;0400;11;;;
231023;0500;11;;;
231023;0600;10;;;
231023;0700;9;;;
231023;0800;8;;;
231023;0900;10;;;
231023;1000;9;;;
231023;1100;14;;;
231023;1200;18;;;
231023;1300;22;;;
231023;1400;17;;;
231023;1500;14;;;
231023;1600;14;;;
231023;1700;11;;;
231023;1800;10;;;
231023;1900;8;;;
231023;2000;10;;;
231023;2100;9;;;
231023;2200;10;;;
231023;2300;8;;;
231024;0000;8;;;
231024;0100;7;;;
231024;0200;7;;;
231024;0300;10;;;
231024;0400;8;;;
231024;0500;9;;;
231024;0600;17;;;
231024;0700;16;;;
231024;0800;18;;;
231024;0900;22;;;
231024;1000;20;;;
231024;1100;31;;;
231024;1200;24;;;
231024;1300;14;;;
231024;1400;9;;;
231024;1500;6;;;
231024;1600;7;;;
231024;1700;12;;;
231024;1800;8;;;
231024;1900;8;;;
231024;2000;4;;;
231024;2100;9;;;
231024;2200;12;;;
231024;2300;12;;;
231025;0000;15;;;
231025;0100;10;;;
231025;0200;13;;;
231025;0300;13;;;
231025;0400;10;;;
231025;0500;11;;;
231025;0600;32;;;
231025;0700;30;;;
231025;0800;21;;;
231025;0900;17;;;
231025;1000;18;;;
231025;1100;;;;
231025;1200;14;;;
231025;1300;10;;;
231025;1400;11;;;
231025;1500;10;;;
231025;1600;11;;;
231025;1700;14;;;
231025;1800;17;;;
231025;1900;13;;;
231025;2000;10;;;
231025;2100;15;;;
231025;2200;14;;;
231025;2300;10;;;
231026;0000;9;;;
231026;0100;10;;;
231026;0200;10;;;
231026;0300;9;;;
231026;0400;5;;;
231026;0500;9;;;
231026;0600;17;;;
231026;0700;19;;;
231026;0800;26;;;
231026;0900;22;;;
231026;1000;18;;;
231026;1100;14;;;
231026;1200;12;;;
231026;1300;9;;;
231026;1400;9;;;
231026;1500;8;;;
231026;1600;13;;;
231026;1700;14;;;
231026;1800;10;;;
231026;1900;10;;;
231026;2000;7;;;
231026;2100;11;;;
231026;2200;12;;;
231026;2300;7;;;
231027;0000;5;;;
231027;0100;6;;;
231027;0200;6;;;
231027;0300;7;;;
231027;0400;12;;;
231027;0500;10;;;
231027;0600;9;;;
231027;0700;18;;;
231027;0800;12;;;
231027;0900;9;;;
231027;1000;6;;;
231027;1100;5;;;
231027;1200;6;;;
231027;1300;6;;;
231027;1400;9;;;
231027;1500;9;;;
231027;1600;13;;;
231027;1700;11;;;
231027;1800;7;;;
231027;1900;9;;;
231027;2000;10;;;
231027;2100;10;;;
231027;2200;11;;;
231027;2300;;;;
231028;0000;;;;
231028;0100;;;;
231028;0200;;;;
231028;0300;;;;
231028;0400;;;;
231028;0500;;;;
231028;0600;;;;
231028;0700;;;;
231028;0800;;;;
231028;0900;;;;
231028;1000;;;;
231028;1100;;;;
231028;1200;;;;
231028;1300;;;;
231028;1400;;;;
231028;1500;;;;
231028;1600;;;;
231028;1700;;;;
231028;1800;;;;
231028;1900;;;;
231028;2000;;;;
231028;2100;;;;
231028;2200;;;;
231028;2300;;;;
231029;0000;;;;
231029;0100;;;;
231029;0200;;;;
231029;0300;12;;;
231029;0400;8;;;
231029;0500;7;;;
231029;0600;7;;;
231029;0700;8;;;
231029;0800;5;;;
231029;0900;2;;;
231029;1000;2;;;
231029;1100;2;;;
231029;1200;3;;;
231029;1300;4;;;
231029;1400;3;;;
231029;1500;2;;;
231029;1600;2;;;
231029;1700;4;;;
231029;1800;3;;;
231029;1900;4;;;
231029;2000;3;;;
231029;2100;4;;;
231029;2200;6;;;
231029;2300;7;;;
231030;0000;4;;;
231030;0100;2;;;
231030;0200;7;;;
231030;0300;4;;;
231030;0400;2;;;
231030;0500;7;;;
231030;0600;10;;;
231030;0700;11;;;
231030;0800;9;;;
231030;0900;8;;;
231030;1000;12;;;
231030;1100;10;;;
231030;1200;15;;;
231030;1300;10;;;
231030;1400;12;;;
231030;1500;9;;;
231030;1600;6;;;
231030;1700;8;;;
231030;1800;7;;;
231030;1900;4;;;
231030;2000;4;;;
231030;2100;8;;;
231030;2200;6;;;
231030;2300;5;;;
231031;0000;10;;;
231031;0100;8;;;
231031;0200;5;;;
231031;0300;5;;;
231031;0400;6;;;
231031;0500;5;;;
231031;0600;10;;;
231031;0700;12;;;
231031;0800;10;;;
231031;0900;16;;;
231031;1000;18;;;
231031;1100;20;;;
231031;1200;16;;;
231031;1300;14;;;
231031;1400;8;;;
231031;1500;8;;;
231031;1600;7;;;
231031;1700;8;;;
231031;1800;8;;;
231031;1900;11;;;
231031;2000;8;;;
231031;2100;5;;;
231031;2200;4;;;
231031;2300;7;;;
231101;0000;6;;;
231101;0100;7;;;
231101;0200;11;;;
231101;0300;12;;;
231101;0400;6;;;
231101;0500;9;;;
231101;0600;10;;;
231101;0700;7;;;
231101;0800;7;;;
231101;0900;7;;;
231101;1000;7;;;
231101;1100;7;;;
231101;1200;6;;;
231101;1300;9;;;
231101;1400;11;;;
231101;1500;9;;;
231101;1600;9;;;
231101;1700;13;;;
231101;1800;16;;;
231101;1900;11;;;
231101;2000;11;;;
231101;2100;16;;;
231101;2200;17;;;
231101;2300;19;;;
231102;0000;20;;;
231102;0100;25;;;
231102;0200;23;;;
231102;0300;23;;;
231102;0400;21;;;
231102;0500;20;;;
231102;0600;29;;;
231102;0700;20;;;
231102;0800;13;;;
231102;0900;21;;;
231102;1000;15;;;
231102;1100;12;;;
231102;1200;11;;;
231102;1300;6;;;
231102;1400;2;;;
231102;1500;1;;;
231102;1600;5;;;
231102;1700;5;;;
231102;1800;6;;;
231102;1900;14;;;
231102;2000;13;;;
231102;2100;10;;;
231102;2200;12;;;
231102;2300;13;;;
231103;0000;13;;;
231103;0100;19;;;
231103;0200;20;;;
231103;0300;18;;;
231103;0400;22;;;
231103;0500;30;;;
231103;0600;34;;;
231103;0700;32;;;
231103;0800;15;;;
231103;0900;9;;;
231103;1000;11;;;
231103;1100;17;;;
231103;1200;9;;;
231103;1300;9;;;
231103;1400;6;;;
231103;1500;5;;;
231103;1600;4;;;
231103;1700;3;;;
231103;1800;5;;;
231103;1900;15;;;
231103;2000;13;;;
231103;2100;22;;;
231103;2200;31;;;
231103;2300;34;;;
231104;0000;34;;;
231104;0100;32;;;
231104;0200;36;;;
231104;0300;39;;;
231104;0400;37;;;
231104;0500;39;;;
231104;0600;37;;;
231104;0700;40;;;
231104;0800;33;;;
231104;0900;8;;;
231104;1000;9;;;
231104;1100;8;;;
231104;1200;15;;;
231104;1300;13;;;
231104;1400;12;;;
231104;1500;11;;;
231104;1600;11;;;
231104;1700;9;;;
231104;1800;12;;;
231104;1900;10;;;
231104;2000;10;;;
231104;2100;10;;;
231104;2200;13;;;
231104;2300;10;;;
231105;0000;9;;;
231105;0100;12;;;
231105;0200;10;;;
231105;0300;8;;;
231105;0400;12;;;
231105;0500;13;;;
231105;0600;11;;;
231105;0700;13;;;
231105;0800;10;;;
231105;0900;20;;;
231105;1000;26;;;
231105;1100;19;;;
231105;1200;24;;;
231105;1300;12;;;
231105;1400;15;;;
231105;1500;11;;;
231105;1600;12;;;
231105;1700;9;;;
231105;1800;9;;;
231105;1900;11;;;
231105;2000;12;;;
231105;2100;13;;;
231105;2200;16;;;
231105;2300;12;;;
231106;0000;14;;;
231106;0100;10;;;
231106;0200;6;;;
231106;0300;7;;;
231106;0400;10;;;
231106;0500;7;;;
231106;0600;5;;;
231106;0700;5;;;
231106;0800;11;;;
231106;0900;8;;;
231106;1000;9;;;
231106;1100;9;;;
231106;1200;9;;;
231106;1300;7;;;
231106;1400;8;;;
231106;1500;5;;;
231106;1600;6;;;
231106;1700;8;;;
231106;1800;6;;;
231106;1900;10;;;
231106;2000;6;;;
231106;2100;5;;;
231106;2200;7;;;
231106;2300;6;;;
231107;0000;4;;;
231107;0100;7;;;
231107;0200;5;;;
231107;0300;4;;;
231107;0400;5;;;
231107;0500;12;;;
231107;0600;13;;;
231107;0700;13;;;
231107;0800;14;;;
231107;0900;12;;;
231107;1000;13;;;
231107;1100;15;;;
231107;1200;12;;;
231107;1300;10;;;
231107;1400;9;;;
231107;1500;8;;;
231107;1600;7;;;
231107;1700;9;;;
231107;1800;7;;;
231107;1900;7;;;
231107;2000;7;;;
231107;2100;8;;;
231107;2200;7;;;
231107;2300;6;;;
231108;0000;5;;;
231108;0100;6;;;
231108;0200;7;;;
231108;0300;6;;;
231108;0400;10;;;
231108;0500;6;;;
231108;0600;19;;;
231108;0700;20;;;
231108;0800;12;;;
231108;0900;12;;;
231108;1000;13;;;
231108;1100;13;;;
231108;1200;9;;;
231108;1300;10;;;
231108;1400;9;;;
231108;1500;6;;;
231108;1600;4;;;
231108;1700;8;;;
231108;1800;5;;;
231108;1900;6;;;
231108;2000;12;;;
231108;2100;12;;;
231108;2200;13;;;
231108;2300;9;;;
231109;0000;;;;
231109;0100;;;;
231109;0200;;;;
231109;0300;;;;
231109;0400;;;;
231109;0500;;;;
231109;0600;;;;
231109;0700;;;;
231109;0800;;;;
231109;0900;;;;
231109;1000;;;;
231109;1100;;;;
231109;1200;;;;
231109;1300;;;;
231109;1400;;;;
231109;1500;;;;
231109;1600;;;;
231109;1700;;;;
231109;1800;;;;
231109;1900;11;;;
231109;2000;7;;;
231109;2100;10;;;
231109;2200;12;;;
231109;2300;11;;;
231110;0000;12;;;
231110;0100;11;;;
231110;0200;12;;;
231110;0300;14;;;
231110;0400;9;;;
231110;0500;10;;;
231110;0600;17;;;
231110;0700;16;;;
231110;0800;13;;;
231110;0900;10;;;
231110;1000;9;;;
231110;1100;6;;;
231110;1200;5;;;
231110;1300;6;;;
231110;1400;4;;;
231110;1500;8;;;
231110;1600;6;;;
231110;1700;4;;;
231110;1800;6;;;
231110;1900;4;;;
231110;2000;4;;;
231110;2100;8;;;
231110;2200;7;;;
231110;2300;5;;;
231111;0000;6;;;
231111;0100;6;;;
231111;0200;9;;;
231111;0300;3;;;
231111;0400;4;;;
231111;0500;10;;;
231111;0600;18;;;
231111;0700;12;;;
231111;0800;12;;;
231111;0900;9;;;
231111;1000;6;;;
231111;1100;7;;;
231111;1200;12;;;
231111;1300;10;;;
231111;1400;13;;;
231111;1500;9;;;
231111;1600;7;;;
231111;1700;8;;;
231111;1800;8;;;
231111;1900;13;;;
231111;2000;12;;;
231111;2100;14;;;
231111;2200;10;;;
231111;2300;7;;;
231112;0000;8;;;
231112;0100;12;;;
231112;0200;8;;;
231112;0300;9;;;
231112;0400;10;;;
231112;0500;10;;;
231112;0600;8;;;
231112;0700;10;;;
231112;0800;14;;;
231112;0900;12;;;
231112;1000;14;;;
231112;1100;10;;;
231112;1200;14;;;
231112;1300;11;;;
231112;1400;9;;;
231112;1500;15;;;
231112;1600;11;;;
231112;1700;11;;;
231112;1800;7;;;
231112;1900;17;;;
231112;2000;19;;;
231112;2100;13;;;
231112;2200;10;;;
231112;2300;6;;;
231113;0000;4;;;
231113;0100;7;;;
231113;0200;5;;;
231113;0300;4;;;
231113;0400;6;;;
231113;0500;7;;;
231113;0600;6;;;
231113;0700;8;;;
231113;0800;11;;;
231113;0900;9;;;
231113;1000;14;;;
231113;1100;13;;;
231113;1200;15;;;
231113;1300;8;;;
231113;1400;7;;;
231113;1500;7;;;
231113;1600;4;;;
231113;1700;7;;;
231113;1800;6;;;
231113;1900;5;;;
231113;2000;7;;;
231113;2100;8;;;
231113;2200;7;;;
231113;2300;6;;;
231114;0000;12;;;
231114;0100;8;;;
231114;0200;6;;;
231114;0300;7;;;
231114;0400;4;;;
231114;0500;10;;;
231114;0600;16;;;
231114;0700;12;;;
231114;0800;12;;;
231114;0900;19;;;
231114;1000;16;;;
231114;1100;16;;;
231114;1200;16;;;
231114;1300;8;;;
231114;1400;6;;;
231114;1500;7;;;
231114;1600;7;;;
231114;1700;5;;;
231114;1800;3;;;
231114;1900;5;;;
231114;2000;4;;;
231114;2100;6;;;
231114;2200;5;;;
231114;2300;4;;;
231115;0000;9;;;
231115;0100;7;;;
231115;0200;8;;;
231115;0300;6;;;
231115;0400;7;;;
231115;0500;11;;;
231115;0600;7;;;
231115;0700;9;;;
231115;0800;7;;;
231115;0900;10;;;
231115;1000;12;;;
231115;1100;9;;;
231115;1200;8;;;
231115;1300;10;;;
231115;1400;7;;;
231115;1500;7;;;
231115;1600;6;;;
231115;1700;6;;;
231115;1800;8;;;
231115;1900;6;;;
231115;2000;4;;;
231115;2100;8;;;
231115;2200;8;;;
231115;2300;5;;;
231116;0000;6;;;
231116;0100;7;;;
231116;0200;5;;;
231116;0300;9;;;
231116;0400;8;;;
231116;0500;9;;;
231116;0600;14;;;
231116;0700;16;;;
231116;0800;15;;;
231116;0900;15;;;
231116;1000;14;;;
231116;1100;17;;;
231116;1200;8;;;
231116;1300;12;;;
231116;1400;9;;;
231116;1500;6;;;
231116;1600;9;;;
231116;1700;10;;;
231116;1800;7;;;
231116;1900;4;;;
231116;2000;5;;;
231116;2100;8;;;
231116;2200;9;;;
231116;2300;8;;;
231117;0000;8;;;
231117;0100;6;;;
231117;0200;5;;;
231117;0300;4;;;
231117;0400;2;;;
231117;0500;1;;;
231117;0600;2;;;
231117;0700;4;;;
231117;0800;8;;;
231117;0900;16;;;
231117;1000;11;;;
231117;1100;11;;;
231117;1200;11;;;
231117;1300;14;;;
231117;1400;10;;;
231117;1500;8;;;
231117;1600;13;;;
231117;1700;12;;;
231117;1800;12;;;
231117;1900;11;;;
231117;2000;16;;;
231117;2100;31;;;
231117;2200;49;;;
231117;2300;49;;;
231118;0000;54;;;
231118;0100;54;;;
231118;0200;48;;;
231118;0300;50;;;
231118;0400;45;;;
231118;0500;43;;;
231118;0600;33;;;
231118;0700;20;;;
231118;0800;17;;;
231118;0900;12;;;
231118;1000;12;;;
231118;1100;18;;;
231118;1200;16;;;
231118;1300;12;;;
231118;1400;8;;;
231118;1500;6;;;
231118;1600;8;;;
231118;1700;12;;;
231118;1800;14;;;
231118;1900;17;;;
231118;2000;24;;;
231118;2100;16;;;
231118;2200;13;;;
231118;2300;21;;;
231119;0000;24;;;
231119;0100;25;;;
231119;0200;19;;;
231119;0300;23;;;
231119;0400;32;;;
231119;0500;34;;;
231119;0600;34;;;
231119;0700;27;;;
231119;0800;21;;;
231119;0900;26;;;
231119;1000;19;;;
231119;1100;14;;;
231119;1200;18;;;
231119;1300;6;;;
231119;1400;5;;;
231119;1500;9;;;
231119;1600;12;;;
231119;1700;8;;;
231119;1800;12;;;
231119;1900;8;;;
231119;2000;8;;;
231119;2100;7;;;
231119;2200;5;;;
231119;2300;3;;;
231120;0000;3;;;
231120;0100;;;;
231120;0200;6;;;
231120;0300;3;;;
231120;0400;14;;;
231120;0500;9;;;
231120;0600;9;;;
231120;0700;15;;;
231120;0800;17;;;
231120;0900;10;;;
231120;1000;12;;;
231120;1100;9;;;
231120;1200;13;;;
231120;1300;22;;;
231120;1400;9;;;
231120;1500;7;;;
231120;1600;7;;;
231120;1700;6;;;
231120;1800;7;;;
231120;1900;4;;;
231120;2000;1;;;
231120;2100;4;;;
231120;2200;5;;;
231120;2300;6;;;
231121;0000;6;;;
231121;0100;6;;;
231121;0200;5;;;
231121;0300;2;;;
231121;0400;3;;;
231121;0500;8;;;
231121;0600;14;;;
231121;0700;11;;;
231121;0800;13;;;
231121;0900;15;;;
231121;1000;8;;;
231121;1100;9;;;
231121;1200;13;;;
231121;1300;9;;;
231121;1400;9;;;
231121;1500;6;;;
231121;1600;4;;;
231121;1700;3;;;
231121;1800;4;;;
231121;1900;3;;;
231121;2000;4;;;
231121;2100;4;;;
231121;2200;3;;;
231121;2300;2;;;
231122;0000;6;;;
231122;0100;6;;;
231122;0200;13;;;
231122;0300;8;;;
231122;0400;5;;;
231122;0500;7;;;
231122;0600;9;;;
231122;0700;8;;;
231122;0800;11;;;
231122;0900;10;;;
231122;1000;10;;;
231122;1100;20;;;
231122;1200;7;;;
231122;1300;10;;;
231122;1400;8;;;
231122;1500;6;;;
231122;1600;5;;;
231122;1700;6;;;
231122;1800;7;;;
231122;1900;12;;;
231122;2000;13;;;
231122;2100;9;;;
231122;2200;9;;;
231122;2300;12;;;
231123;0000;9;;;
231123;0100;9;;;
231123;0200;7;;;
231123;0300;9;;;
231123;0400;8;;;
231123;0500;9;;;
231123;0600;23;;;
231123;0700;12;;;
231123;0800;17;;;
231123;0900;14;;;
231123;1000;12;;;
231123;1100;13;;;
231123;1200;12;;;
231123;1300;11;;;
231123;1400;10;;;
231123;1500;8;;;
231123;1600;9;;;
231123;1700;8;;;
231123;1800;12;;;
231123;1900;10;;;
231123;2000;7;;;
231123;2100;7;;;
231123;2200;13;;;
231123;2300;9;;;
231124;0000;9;;;
231124;0100;9;;;
231124;0200;7;;;
231124;0300;8;;;
231124;0400;9;;;
231124;0500;11;;;
231124;0600;10;;;
231124;0700;15;;;
231124;0800;11;;;
231124;0900;15;;;
231124;1000;14;;;
231124;1100;11;;;
231124;1200;12;;;
231124;1300;15;;;
231124;1400;15;;;
231124;1500;11;;;
231124;1600;12;;;
231124;1700;14;;;
231124;1800;15;;;
231124;1900;9;;;
231124;2000;13;;;
231124;2100;12;;;
231124;2200;10;;;
231124;2300;18;;;
231125;0000;25;;;
231125;0100;8;;;
231125;0200;12;;;
231125;0300;17;;;
231125;0400;21;;;
231125;0500;21;;;
231125;0600;21;;;
231125;0700;25;;;
231125;0800;25;;;
231125;0900;28;;;
231125;1000;22;;;
231125;1100;18;;;
231125;1200;15;;;
231125;1300;15;;;
231125;1400;11;;;
231125;1500;12;;;
231125;1600;10;;;
231125;1700;16;;;
231125;1800;10;;;
231125;1900;17;;;
231125;2000;15;;;
231125;2100;14;;;
231125;2200;14;;;
231125;2300;16;;;
231126;0000;19;;;
231126;0100;10;;;
231126;0200;13;;;
231126;0300;11;;;
231126;0400;8;;;
231126;0500;15;;;
231126;0600;15;;;
231126;0700;16;;;
231126;0800;20;;;
231126;0900;20;;;
231126;1000;21;;;
231126;1100;16;;;
231126;1200;17;;;
231126;1300;14;;;
231126;1400;11;;;
231126;1500;6;;;
231126;1600;8;;;
231126;1700;7;;;
231126;1800;6;;;
231126;1900;4;;;
231126;2000;8;;;
231126;2100;8;;;
231126;2200;10;;;
231126;2300;11;;;
231127;0000;11;;;
231127;0100;10;;;
231127;0200;16;;;
231127;0300;9;;;
231127;0400;7;;;
231127;0500;8;;;
231127;0600;6;;;
231127;0700;10;;;
231127;0800;12;;;
231127;0900;11;;;
231127;1000;12;;;
231127;1100;11;;;
231127;1200;7;;;
231127;1300;7;;;
231127;1400;5;;;
231127;1500;5;;;
231127;1600;10;;;
231127;1700;8;;;
231127;1800;9;;;
231127;1900;6;;;
231127;2000;6;;;
231127;2100;7;;;
231127;2200;6;;;
231127;2300;6;;;
231128;0000;8;;;
231128;0100;7;;;
231128;0200;4;;;
231128;0300;6;;;
231128;0400;9;;;
231128;0500;10;;;
231128;0600;11;;;
231128;0700;28;;;
231128;0800;20;;;
231128;0900;17;;;
231128;1000;11;;;
231128;1100;8;;;
231128;1200;8;;;
231128;1300;10;;;
231128;1400;11;;;
231128;1500;8;;;
231128;1600;8;;;
231128;1700;8;;;
231128;1800;7;;;
231128;1900;8;;;
231128;2000;8;;;
231128;2100;7;;;
231128;2200;5;;;
231128;2300;6;;;
231129;0000;;;;
231129;0100;;;;
231129;0200;3;;;
231129;0300;9;;;
231129;0400;6;;;
231129;0500;11;;;
231129;0600;12;;;
231129;0700;16;;;
231129;0800;16;;;
231129;0900;18;;;
231129;1000;26;;;
231129;1100;18;;;
231129;1200;11;;;
231129;1300;12;;;
231129;1400;;;;
231129;1500;;;;
231129;1600;;;;
231129;1700;;;;
231129;1800;;;;
231129;1900;;;;
231129;2000;;;;
231129;2100;;;;
231129;2200;;;;
231129;2300;;;;
231130;0000;;;;
231130;0100;;;;
231130;0200;;;;
231130;0300;;;;
231130;0400;;;;
231130;0500;;;;
231130;0600;;;;
231130;0700;;;;
231130;0800;;;;
231130;0900;;;;
231130;1000;;;;
231130;1100;;;;
231130;1200;;;;
231130;1300;;;;
231130;1400;;;;
231130;1500;;;;
231130;1600;;;;
231130;1700;;;;
231130;1800;;;;
231130;1900;;;;
231130;2000;;;;
231130;2100;;;;
231130;2200;;;;
231130;2300;;;;
231201;0000;;;;
231201;0100;;;;
231201;0200;;;;
231201;0300;;;;
231201;0400;;;;
231201;0500;;;;
231201;0600;;;;
231201;0700;;;;
231201;0800;;;;
231201;0900;;;;
231201;1000;;;;
231201;1100;;;;
231201;1200;;;;
231201;1300;;;;
231201;1400;;;;
231201;1500;;;;
231201;1600;;;;
231201;1700;;;;
231201;1800;;;;
231201;1900;;;;
231201;2000;;;;
231201;2100;;;;
231201;2200;;;;
231201;2300;;;;
231202;0000;;;;
231202;0100;;;;
231202;0200;;;;
231202;0300;;;;
231202;0400;;;;
231202;0500;;;;
231202;0600;;;;
231202;0700;;;;
231202;0800;;;;
231202;0900;;;;
231202;1000;;;;
231202;1100;;;;
231202;1200;;;;
231202;1300;;;;
231202;1400;;;;
231202;1500;;;;
231202;1600;;;;
231202;1700;;;;
231202;1800;;;;
231202;1900;;;;
231202;2000;;;;
231202;2100;;;;
231202;2200;;;;
231202;2300;;;;
231203;0000;;;;
231203;0100;;;;
231203;0200;;;;
231203;0300;;;;
231203;0400;;;;
231203;0500;;;;
231203;0600;;;;
231203;0700;;;;
231203;0800;;;;
231203;0900;;;;
231203;1000;;;;
231203;1100;;;;
231203;1200;;;;
231203;1300;;;;
231203;1400;;;;
231203;1500;;;;
231203;1600;;;;
231203;1700;;;;
231203;1800;;;;
231203;1900;;;;
231203;2000;;;;
231203;2100;;;;
231203;2200;;;;
231203;2300;;;;
231204;0000;;;;
231204;0100;;;;
231204;0200;;;;
231204;0300;;;;
231204;0400;;;;
231204;0500;;;;
231204;0600;;;;
231204;0700;;;;
231204;0800;;;;
231204;0900;;;;
231204;1000;;;;
231204;1100;;;;
231204;1200;;;;
231204;1300;;;;
231204;1400;;;;
231204;1500;;;;
231204;1600;;;;
231204;1700;;;;
231204;1800;;;;
231204;1900;;;;
231204;2000;;;;
231204;2100;;;;
231204;2200;;;;
231204;2300;;;;
231205;0000;;;;
231205;0100;;;;
231205;0200;;;;
231205;0300;;;;
231205;0400;;;;
231205;0500;;;;
231205;0600;;;;
231205;0700;;;;
231205;0800;;;;
231205;0900;;;;
231205;1000;;;;
231205;1100;;;;
231205;1200;;;;
231205;1300;;;;
231205;1400;;;;
231205;1500;;;;
231205;1600;;;;
231205;1700;;;;
231205;1800;;;;
231205;1900;;;;
231205;2000;;;;
231205;2100;;;;
231205;2200;;;;
231205;2300;;;;
231206;0000;;;;
231206;0100;;;;
231206;0200;;;;
231206;0300;;;;
231206;0400;;;;
231206;0500;;;;
231206;0600;;;;
231206;0700;;;;
231206;0800;;;;
231206;0900;;;;
231206;1000;;;;
231206;1100;;;;
231206;1200;;;;
231206;1300;;;;
231206;1400;;;;
231206;1500;;;;
231206;1600;;;;
231206;1700;;;;
231206;1800;;;;
231206;1900;;;;
231206;2000;;;;
231206;2100;;;;
231206;2200;;;;
231206;2300;;;;
231207;0000;;;;
231207;0100;;;;
231207;0200;;;;
231207;0300;;;;
231207;0400;;;;
231207;0500;;;;
231207;0600;;;;
231207;0700;;;;
231207;0800;;;;
231207;0900;;;;
231207;1000;;;;
231207;1100;;;;
231207;1200;;;;
231207;1300;;;;
231207;1400;;;;
231207;1500;;;;
231207;1600;;;;
231207;1700;;;;
231207;1800;;;;
231207;1900;;;;
231207;2000;;;;
231207;2100;;;;
231207;2200;;;;
231207;2300;;;;
231208;0000;;;;
231208;0100;;;;
231208;0200;;;;
231208;0300;;;;
231208;0400;;;;
231208;0500;;;;
231208;0600;;;;
231208;0700;;;;
231208;0800;;;;
231208;0900;;;;
231208;1000;;;;
231208;1100;;;;
231208;1200;;;;
231208;1300;;;;
231208;1400;;;;
231208;1500;;;;
231208;1600;;;;
231208;1700;;;;
231208;1800;;;;
231208;1900;;;;
231208;2000;;;;
231208;2100;;;;
231208;2200;;;;
231208;2300;;;;
231209;0000;;;;
231209;0100;;;;
231209;0200;;;;
231209;0300;;;;
231209;0400;;;;
231209;0500;;;;
231209;0600;;;;
231209;0700;;;;
231209;0800;;;;
231209;0900;;;;
231209;1000;;;;
231209;1100;;;;
231209;1200;;;;
231209;1300;;;;
231209;1400;;;;
231209;1500;;;;
231209;1600;;;;
231209;1700;;;;
231209;1800;;;;
231209;1900;;;;
231209;2000;;;;
231209;2100;;;;
231209;2200;;;;
231209;2300;;;;
231210;0000;;;;
231210;0100;;;;
231210;0200;;;;
231210;0300;;;;
231210;0400;;;;
231210;0500;;;;
231210;0600;;;;
231210;0700;;;;
231210;0800;10;;;
231210;0900;11;;;
231210;1000;12;;;
231210;1100;7;;;
231210;1200;13;;;
231210;1300;15;;;
231210;1400;17;;;
231210;1500;17;;;
231210;1600;27;;;
231210;1700;40;;;
231210;1800;46;;;
231210;1900;44;;;
231210;2000;29;;;
